date_date,campaign_name,ads_cost
2021-04-16,FR - SHP MKP - AB - Top products,0
2021-04-16,FR - TXT - B - Marques,195
2021-04-16,FR - TXT - BN - Marque Greenweez,161
2021-04-16,FR - TXT - G - Générique Bio,52
2021-04-16,FR - TXT - GC - Génériques - Alimentation Bébé Bio,12
2021-04-16,FR - TXT - GC - Génériques - Beauté & Hygiène,18
2021-04-16,FR - TXT - GC - Génériques - Cuisine,70
2021-04-16,FR - TXT - GC - Génériques - Enfant,14
2021-04-16,FR - TXT - GC - Génériques - Entretien,45
2021-04-16,FR - TXT - GC - Génériques - Epicerie,30
2021-04-16,IA - COM - [ENG - ACQ] - Boost,61
2021-04-16,IA - COM - [PUR - ACQ],84
2021-04-16,IA - COM - [PUR - ACQ] - DABA,118
2021-04-16,IA - COM - [PUR - RT] - Clients Existants,71
2021-04-16,IA - COM - [PUR - RT] - DPA ex clients,86
2021-04-16,IA - COM - [PUR - RT] - Site & CRM,71
2021-04-16,IA - COM - [VID - ACQ],45
2021-04-16,criteo_audience_tv,57
2021-04-16,criteo_lower_funnel,102
2021-04-16,criteo_mid_funnel,11
2021-04-16,criteo_seg_occasionnels,11
2021-04-17,CH - SHP - All Products,22
2021-04-17,FR - DSA - Page Feed - Product,390
2021-04-17,FR - SHP - AB - Beaute & Hygiene - Smart,129
2021-04-17,FR - SHP - AB - Enfant,2
2021-04-17,FR - SHP - AB - Entretien,54
2021-04-17,FR - SHP - AB - Epicerie Salée,45
2021-04-17,FR - SHP - AB - Epicerie Sucrée,24
2021-04-17,FR - SHP - AB - Extérieur,1
2021-04-17,FR - SHP - AB - Maison - Smart,196
2021-04-17,FR - SHP - AB - Santé & Bien-être - Smart,87
2021-04-17,FR - SHP - AB - Top Marge - Smart,24
2021-04-17,FR - SHP - All Products,31
2021-04-17,FR - SHP - All Products - Smart,933
2021-04-17,FR - SHP - Couche - Smart,59
2021-04-17,FR - SHP MKP -  All Products,26
2021-04-17,FR - SHP MKP - AB - Top products,70
2021-04-17,FR - TXT - B - Marques,195
2021-04-17,FR - TXT - BN - Marque Greenweez,164
2021-04-17,FR - TXT - G - Générique Bio,65
2021-04-17,FR - TXT - GC - Génériques - Alimentation Bébé Bio,6
2021-04-17,FR - TXT - GC - Génériques - Beauté & Hygiène,24
2021-04-17,FR - TXT - GC - Génériques - Cuisine,72
2021-04-17,FR - TXT - GC - Génériques - Enfant,17
2021-04-17,FR - TXT - GC - Génériques - Entretien,45
2021-04-17,FR - TXT - GC - Génériques - Epicerie,30
2021-04-17,IA - COM - [ENG - ACQ] - Boost,61
2021-04-17,IA - COM - [PUR - ACQ],89
2021-04-17,IA - COM - [PUR - ACQ] - DABA,120
2021-04-17,IA - COM - [PUR - RT] - Clients Existants,77
2021-04-17,IA - COM - [PUR - RT] - DPA ex clients,91
2021-04-17,IA - COM - [PUR - RT] - Site & CRM,77
2021-04-17,IA - COM - [VID - ACQ],45
2021-04-17,criteo_audience_tv,50
2021-04-17,criteo_lower_funnel,84
2021-04-17,criteo_mid_funnel,14
2021-04-17,criteo_seg_occasionnels,9
2021-04-18,CH - SHP - All Products,24
2021-04-18,FR - DSA - Page Feed - Product,402
2021-04-18,FR - SHP - AB - Beaute & Hygiene - Smart,110
2021-04-18,FR - SHP - AB - Enfant,2
2021-04-18,FR - SHP - AB - Entretien,56
2021-04-18,FR - SHP - AB - Epicerie Salée,47
2021-04-18,FR - SHP - AB - Epicerie Sucrée,25
2021-04-18,FR - SHP - AB - Extérieur,1
2021-04-18,FR - SHP - AB - Maison - Smart,202
2021-04-18,FR - SHP - AB - Santé & Bien-être - Smart,104
2021-04-18,FR - SHP - AB - Top Marge - Smart,33
2021-04-18,FR - SHP - All Products,33
2021-04-18,FR - SHP - All Products - Smart,899
2021-04-18,FR - SHP - Couche - Smart,56
2021-04-18,FR - SHP MKP -  All Products,36
2021-04-18,FR - SHP MKP - AB - Top products,64
2021-04-18,FR - TXT - B - Marques,202
2021-04-18,FR - TXT - BN - Marque Greenweez,185
2021-04-18,FR - TXT - G - Générique Bio,85
2021-04-18,FR - TXT - GC - Génériques - Alimentation Bébé Bio,6
2021-04-18,FR - TXT - GC - Génériques - Beauté & Hygiène,22
2021-04-18,FR - TXT - GC - Génériques - Cuisine,67
2021-04-18,FR - TXT - GC - Génériques - Enfant,17
2021-04-18,FR - TXT - GC - Génériques - Entretien,46
2021-04-18,FR - TXT - GC - Génériques - Epicerie,31
2021-04-18,IA - COM - [ENG - ACQ] - Boost,62
2021-04-18,IA - COM - [PUR - ACQ],87
2021-04-18,IA - COM - [PUR - ACQ] - DABA,121
2021-04-18,IA - COM - [PUR - RT] - Clients Existants,75
2021-04-18,IA - COM - [PUR - RT] - DPA ex clients,91
2021-04-18,IA - COM - [PUR - RT] - Site & CRM,76
2021-04-18,IA - COM - [VID - ACQ],45
2021-04-18,criteo_audience_tv,65
2021-04-18,criteo_lower_funnel,92
2021-04-18,criteo_mid_funnel,15
2021-04-18,criteo_seg_occasionnels,12
2021-04-19,CH - SHP - All Products,28
2021-04-19,FR - DSA - Page Feed - Product,397
2021-04-19,FR - SHP - AB - Beaute & Hygiene - Smart,114
2021-04-19,FR - SHP - AB - Enfant,3
2021-04-19,FR - SHP - AB - Entretien,54
2021-04-19,FR - SHP - AB - Epicerie Salée,46
2021-04-19,FR - SHP - AB - Epicerie Sucrée,24
2021-04-19,FR - SHP - AB - Extérieur,1
2021-04-19,FR - SHP - AB - Maison - Smart,158
2021-04-19,FR - SHP - AB - Santé & Bien-être - Smart,102
2021-04-19,FR - SHP - AB - Top Marge - Smart,31
2021-04-19,FR - SHP - All Products,41
2021-04-19,FR - SHP - All Products - Smart,838
2021-04-19,FR - SHP - Couche - Smart,68
2021-04-19,FR - SHP MKP -  All Products,66
2021-04-19,FR - SHP MKP - AB - Top products,67
2021-04-19,FR - TXT - B - Marques,198
2021-04-19,FR - TXT - BN - Marque Greenweez,161
2021-04-19,FR - TXT - G - Générique Bio,69
2021-04-19,FR - TXT - GC - Génériques - Alimentation Bébé Bio,7
2021-04-19,FR - TXT - GC - Génériques - Beauté & Hygiène,20
2021-04-19,FR - TXT - GC - Génériques - Cuisine,54
2021-04-19,FR - TXT - GC - Génériques - Enfant,12
2021-04-19,FR - TXT - GC - Génériques - Entretien,46
2021-04-19,FR - TXT - GC - Génériques - Epicerie,30
2021-04-19,IA - COM - [ENG - ACQ] - Boost,62
2021-04-19,IA - COM - [PUR - ACQ],81
2021-04-19,IA - COM - [PUR - ACQ] - DABA,131
2021-04-19,IA - COM - [PUR - RT] - Clients Existants,67
2021-04-19,IA - COM - [PUR - RT] - DPA ex clients,85
2021-04-19,IA - COM - [PUR - RT] - Site & CRM,68
2021-04-19,IA - COM - [VID - ACQ],44
2021-04-19,criteo_audience_tv,52
2021-04-19,criteo_lower_funnel,105
2021-04-19,criteo_mid_funnel,18
2021-04-19,criteo_seg_occasionnels,18
2021-04-20,CH - SHP - All Products,22
2021-04-20,FR - DSA - Page Feed - Product,413
2021-04-20,FR - SHP - AB - Beaute & Hygiene - Smart,135
2021-04-20,FR - SHP - AB - Enfant,3
2021-04-20,FR - SHP - AB - Entretien,43
2021-04-20,FR - SHP - AB - Epicerie Salée,33
2021-04-20,FR - SHP - AB - Epicerie Sucrée,24
2021-04-20,FR - SHP - AB - Extérieur,1
2021-04-20,FR - SHP - AB - Maison - Smart,192
2021-04-20,FR - SHP - AB - Santé & Bien-être - Smart,106
2021-04-20,FR - SHP - AB - Top Marge - Smart,28
2021-04-20,FR - SHP - All Products,46
2021-04-20,FR - SHP - All Products - Smart,823
2021-04-20,FR - SHP - Couche - Smart,40
2021-04-20,FR - SHP MKP -  All Products,80
2021-04-20,FR - SHP MKP - AB - Top products,64
2021-04-20,FR - TXT - B - Marques,135
2021-04-20,FR - TXT - BN - Marque Greenweez,160
2021-04-20,FR - TXT - G - Générique Bio,68
2021-04-20,FR - TXT - GC - Génériques - Alimentation Bébé Bio,8
2021-04-20,FR - TXT - GC - Génériques - Beauté & Hygiène,15
2021-04-20,FR - TXT - GC - Génériques - Cuisine,60
2021-04-20,FR - TXT - GC - Génériques - Enfant,13
2021-04-20,FR - TXT - GC - Génériques - Entretien,53
2021-04-20,FR - TXT - GC - Génériques - Epicerie,40
2021-04-20,IA - COM - [ENG - ACQ] - Boost,61
2021-04-20,IA - COM - [PUR - ACQ],79
2021-04-20,IA - COM - [PUR - ACQ] - DABA,119
2021-04-20,IA - COM - [PUR - RT] - Clients Existants,63
2021-04-20,IA - COM - [PUR - RT] - DPA ex clients,87
2021-04-20,IA - COM - [PUR - RT] - Site & CRM,74
2021-04-20,IA - COM - [VID - ACQ],45
2021-04-20,criteo_audience_tv,21
2021-04-20,criteo_lower_funnel,79
2021-04-20,criteo_mid_funnel,15
2021-04-20,criteo_seg_occasionnels,20
2021-04-21,CH - SHP - All Products,19
2021-04-21,FR - DSA - Page Feed - Product,442
2021-04-21,FR - SHP - AB - Beaute & Hygiene - Smart,134
2021-04-21,FR - SHP - AB - Enfant,2
2021-04-21,FR - SHP - AB - Entretien,41
2021-04-21,FR - SHP - AB - Epicerie Salée,30
2021-04-21,FR - SHP - AB - Epicerie Sucrée,28
2021-04-21,FR - SHP - AB - Extérieur,0
2021-04-21,FR - SHP - AB - Maison - Smart,196
2021-04-21,FR - SHP - AB - Santé & Bien-être - Smart,123
2021-04-21,FR - SHP - AB - Top Marge - Smart,37
2021-04-21,FR - SHP - All Products,36
2021-04-21,FR - SHP - All Products - Smart,962
2021-04-21,FR - SHP - Couche - Smart,25
2021-04-21,FR - SHP MKP -  All Products,158
2021-04-21,FR - SHP MKP - AB - Top products,32
2021-04-21,FR - TXT - B - Marques,137
2021-04-21,FR - TXT - BN - Marque Greenweez,150
2021-04-21,FR - TXT - G - Générique Bio,68
2021-04-21,FR - TXT - GC - Génériques - Alimentation Bébé Bio,10
2021-04-21,FR - TXT - GC - Génériques - Beauté & Hygiène,3
2021-04-21,FR - TXT - GC - Génériques - Cuisine,24
2021-04-21,FR - TXT - GC - Génériques - Enfant,9
2021-04-21,FR - TXT - GC - Génériques - Entretien,67
2021-04-21,FR - TXT - GC - Génériques - Epicerie,49
2021-04-21,IA - COM - [ENG - ACQ] - Boost,61
2021-04-21,IA - COM - [PUR - ACQ],79
2021-04-21,IA - COM - [PUR - ACQ] - DABA,128
2021-04-21,IA - COM - [PUR - RT] - Clients Existants,64
2021-04-21,IA - COM - [PUR - RT] - DPA ex clients,87
2021-04-21,IA - COM - [PUR - RT] - Site & CRM,75
2021-04-21,IA - COM - [VID - ACQ],45
2021-04-21,criteo_audience_tv,21
2021-04-21,criteo_lower_funnel,53
2021-04-21,criteo_mid_funnel,19
2021-04-21,criteo_seg_occasionnels,19
2021-04-22,CH - SHP - All Products,17
2021-04-22,FR - DSA - Page Feed - Product,427
2021-04-22,FR - SHP - AB - Beaute & Hygiene - Smart,133
2021-04-22,FR - SHP - AB - Enfant,3
2021-04-22,FR - SHP - AB - Entretien,39
2021-04-22,FR - SHP - AB - Epicerie Salée,30
2021-04-22,FR - SHP - AB - Epicerie Sucrée,24
2021-04-22,FR - SHP - AB - Extérieur,1
2021-04-22,FR - SHP - AB - Maison - Smart,188
2021-04-22,FR - SHP - AB - Santé & Bien-être - Smart,107
2021-04-22,FR - SHP - AB - Top Marge - Smart,24
2021-04-22,FR - SHP - All Products,64
2021-04-22,FR - SHP - All Products - Smart,878
2021-04-22,FR - SHP - Couche - Smart,40
2021-04-22,FR - SHP MKP -  All Products,246
2021-04-22,FR - SHP MKP - AB - Top products,40
2021-04-22,FR - TXT - B - Marques,135
2021-04-22,FR - TXT - BN - Marque Greenweez,149
2021-04-22,FR - TXT - G - Générique Bio,81
2021-04-22,FR - TXT - GC - Génériques - Alimentation Bébé Bio,5
2021-04-22,FR - TXT - GC - Génériques - Beauté & Hygiène,6
2021-04-22,FR - TXT - GC - Génériques - Cuisine,51
2021-04-22,FR - TXT - GC - Génériques - Enfant,8
2021-04-22,FR - TXT - GC - Génériques - Entretien,60
2021-04-22,FR - TXT - GC - Génériques - Epicerie,42
2021-04-22,IA - COM - [ENG - ACQ] - Boost,61
2021-04-22,IA - COM - [PUR - ACQ],57
2021-04-22,IA - COM - [PUR - ACQ] - DABA,128
2021-04-22,IA - COM - [PUR - RT] - Clients Existants,63
2021-04-22,IA - COM - [PUR - RT] - DPA ex clients,84
2021-04-22,IA - COM - [PUR - RT] - Site & CRM,74
2021-04-22,IA - COM - [VID - ACQ],45
2021-04-22,criteo_audience_tv,15
2021-04-22,criteo_lower_funnel,45
2021-04-22,criteo_mid_funnel,13
2021-04-22,criteo_seg_occasionnels,17
2021-04-23,CH - SHP - All Products,11
2021-04-23,FR - DSA - Page Feed - Product,404
2021-04-23,FR - SHP - AB - Beaute & Hygiene - Smart,122
2021-04-23,FR - SHP - AB - Enfant,3
2021-04-23,FR - SHP - AB - Entretien,39
2021-04-23,FR - SHP - AB - Epicerie Salée,30
2021-04-23,FR - SHP - AB - Epicerie Sucrée,23
2021-04-23,FR - SHP - AB - Extérieur,1
2021-04-23,FR - SHP - AB - Maison - Smart,177
2021-04-23,FR - SHP - AB - Santé & Bien-être - Smart,79
2021-04-23,FR - SHP - AB - Top Marge - Smart,32
2021-04-23,FR - SHP - All Products,82
2021-04-23,FR - SHP - All Products - Smart,921
2021-04-23,FR - SHP - Couche - Smart,38
2021-04-23,FR - SHP MKP -  All Products,243
2021-04-23,FR - SHP MKP - AB - Top products,37
2021-04-23,FR - TXT - B - Marques,137
2021-04-23,FR - TXT - BN - Marque Greenweez,148
2021-04-23,FR - TXT - G - Générique Bio,86
2021-04-23,FR - TXT - GC - Génériques - Alimentation Bébé Bio,5
2021-04-23,FR - TXT - GC - Génériques - Beauté & Hygiène,13
2021-04-23,FR - TXT - GC - Génériques - Cuisine,67
2021-04-23,FR - TXT - GC - Génériques - Enfant,29
2021-04-23,FR - TXT - GC - Génériques - Entretien,61
2021-04-23,FR - TXT - GC - Génériques - Epicerie,37
2021-04-23,IA - COM - [ENG - ACQ] - Boost,59
2021-04-23,IA - COM - [PUR - ACQ],54
2021-04-23,IA - COM - [PUR - ACQ] - DABA,129
2021-04-23,IA - COM - [PUR - RT] - Clients Existants,66
2021-04-23,IA - COM - [PUR - RT] - DPA ex clients,90
2021-04-23,IA - COM - [PUR - RT] - Site & CRM,77
2021-04-23,IA - COM - [VID - ACQ],45
2021-04-23,criteo_audience_tv,17
2021-04-23,criteo_lower_funnel,34
2021-04-23,criteo_mid_funnel,13
2021-04-23,criteo_seg_occasionnels,16
2021-04-24,CH - SHP - All Products,12
2021-04-24,FR - DSA - Page Feed - Product,444
2021-04-24,FR - SHP - AB - Beaute & Hygiene - Smart,134
2021-04-24,FR - SHP - AB - Enfant,1
2021-04-24,FR - SHP - AB - Entretien,41
2021-04-24,FR - SHP - AB - Epicerie Salée,30
2021-04-24,FR - SHP - AB - Epicerie Sucrée,23
2021-04-24,FR - SHP - AB - Extérieur,0
2021-04-24,FR - SHP - AB - Maison - Smart,190
2021-04-24,FR - SHP - AB - Santé & Bien-être - Smart,64
2021-04-24,FR - SHP - AB - Top Marge - Smart,30
2021-04-24,FR - SHP - All Products,61
2021-04-24,FR - SHP - All Products - Smart,990
2021-04-24,FR - SHP - Couche - Smart,37
2021-04-24,FR - SHP MKP -  All Products,238
2021-04-24,FR - SHP MKP - AB - Top products,10
2021-04-24,FR - TXT - B - Marques,135
2021-04-24,FR - TXT - BN - Marque Greenweez,129
2021-04-24,FR - TXT - G - Générique Bio,75
2021-04-24,FR - TXT - GC - Génériques - Alimentation Bébé Bio,5
2021-04-24,FR - TXT - GC - Génériques - Beauté & Hygiène,7
2021-04-24,FR - TXT - GC - Génériques - Cuisine,94
2021-04-24,FR - TXT - GC - Génériques - Enfant,18
2021-04-24,FR - TXT - GC - Génériques - Entretien,60
2021-04-24,FR - TXT - GC - Génériques - Epicerie,41
2021-04-24,IA - COM - [ENG - ACQ] - Boost,64
2021-04-24,IA - COM - [PUR - ACQ],58
2021-04-24,IA - COM - [PUR - ACQ] - DABA,139
2021-04-24,IA - COM - [PUR - RT] - Clients Existants,70
2021-04-24,IA - COM - [PUR - RT] - DPA ex clients,90
2021-04-24,IA - COM - [PUR - RT] - Site & CRM,81
2021-04-24,IA - COM - [VID - ACQ],45
2021-04-24,criteo_audience_tv,15
2021-04-24,criteo_lower_funnel,25
2021-04-24,criteo_mid_funnel,10
2021-04-24,criteo_seg_occasionnels,14
2021-04-25,CH - SHP - All Products,17
2021-04-25,FR - DSA - Page Feed - Product,471
2021-04-25,FR - SHP - AB - Beaute & Hygiene - Smart,158
2021-04-25,FR - SHP - AB - Enfant,1
2021-04-25,FR - SHP - AB - Entretien,42
2021-04-25,FR - SHP - AB - Epicerie Salée,31
2021-04-25,FR - SHP - AB - Epicerie Sucrée,24
2021-04-25,FR - SHP - AB - Extérieur,1
2021-04-25,FR - SHP - AB - Maison - Smart,240
2021-04-25,FR - SHP - AB - Santé & Bien-être - Smart,96
2021-04-25,FR - SHP - AB - Top Marge - Smart,31
2021-04-25,FR - SHP - All Products,77
2021-04-25,FR - SHP - All Products - Smart,"1,032"
2021-04-25,FR - SHP - Couche - Smart,45
2021-04-25,FR - SHP MKP -  All Products,150
2021-04-25,FR - SHP MKP - AB - Top products,12
2021-04-25,FR - TXT - B - Marques,142
2021-04-25,FR - TXT - BN - Marque Greenweez,157
2021-04-25,FR - TXT - G - Générique Bio,95
2021-04-25,FR - TXT - GC - Génériques - Alimentation Bébé Bio,7
2021-04-25,FR - TXT - GC - Génériques - Beauté & Hygiène,8
2021-04-25,FR - TXT - GC - Génériques - Cuisine,72
2021-04-25,FR - TXT - GC - Génériques - Enfant,13
2021-04-25,FR - TXT - GC - Génériques - Entretien,65
2021-04-25,FR - TXT - GC - Génériques - Epicerie,43
2021-04-25,IA - COM - [ENG - ACQ] - Boost,62
2021-04-25,IA - COM - [PUR - ACQ],58
2021-04-25,IA - COM - [PUR - ACQ] - DABA,137
2021-04-25,IA - COM - [PUR - RT] - Clients Existants,67
2021-04-25,IA - COM - [PUR - RT] - DPA ex clients,91
2021-04-25,IA - COM - [PUR - RT] - Site & CRM,76
2021-04-25,IA - COM - [VID - ACQ],45
2021-04-25,criteo_audience_tv,19
2021-04-25,criteo_lower_funnel,30
2021-04-25,criteo_mid_funnel,18
2021-04-25,criteo_seg_occasionnels,18
2021-04-26,CH - SHP - All Products,15
2021-04-26,FR - DSA - Page Feed - Product,439
2021-04-26,FR - SHP - AB - Beaute & Hygiene - Smart,116
2021-04-26,FR - SHP - AB - Enfant,2
2021-04-26,FR - SHP - AB - Entretien,41
2021-04-26,FR - SHP - AB - Epicerie Salée,22
2021-04-26,FR - SHP - AB - Epicerie Sucrée,24
2021-04-26,FR - SHP - AB - Extérieur,1
2021-04-26,FR - SHP - AB - Maison - Smart,146
2021-04-26,FR - SHP - AB - Santé & Bien-être - Smart,83
2021-04-26,FR - SHP - AB - Top Marge - Smart,31
2021-04-26,FR - SHP - All Products,117
2021-04-26,FR - SHP - All Products - Smart,969
2021-04-26,FR - SHP - Couche - Smart,48
2021-04-26,FR - SHP MKP -  All Products,54
2021-04-26,FR - SHP MKP - AB - Top products,74
2021-04-26,FR - TXT - B - Marques,137
2021-04-26,FR - TXT - BN - Marque Greenweez,180
2021-04-26,FR - TXT - G - Générique Bio,62
2021-04-26,FR - TXT - GC - Génériques - Alimentation Bébé Bio,8
2021-04-26,FR - TXT - GC - Génériques - Beauté & Hygiène,8
2021-04-26,FR - TXT - GC - Génériques - Cuisine,34
2021-04-26,FR - TXT - GC - Génériques - Enfant,7
2021-04-26,FR - TXT - GC - Génériques - Entretien,62
2021-04-26,FR - TXT - GC - Génériques - Epicerie,31
2021-04-26,IA - COM - [ENG - ACQ] - Boost,62
2021-04-26,IA - COM - [PUR - ACQ],55
2021-04-26,IA - COM - [PUR - ACQ] - DABA,134
2021-04-26,IA - COM - [PUR - RT] - Clients Existants,66
2021-04-26,IA - COM - [PUR - RT] - DPA ex clients,86
2021-04-26,IA - COM - [PUR - RT] - Site & CRM,71
2021-04-26,IA - COM - [VID - ACQ],44
2021-04-26,criteo_audience_tv,10
2021-04-26,criteo_lower_funnel,20
2021-04-26,criteo_mid_funnel,15
2021-04-26,criteo_seg_occasionnels,12
2021-04-27,CH - SHP - All Products,14
2021-04-27,FR - DSA - Page Feed - Product,360
2021-04-27,FR - SHP - AB - Beaute & Hygiene - Smart,120
2021-04-27,FR - SHP - AB - Enfant,1
2021-04-27,FR - SHP - AB - Entretien,41
2021-04-27,FR - SHP - AB - Epicerie Salée,21
2021-04-27,FR - SHP - AB - Epicerie Sucrée,23
2021-04-27,FR - SHP - AB - Extérieur,0
2021-04-27,FR - SHP - AB - Maison - Smart,171
2021-04-27,FR - SHP - AB - Santé & Bien-être - Smart,56
2021-04-27,FR - SHP - AB - Top Marge - Smart,29
2021-04-27,FR - SHP - All Products,117
2021-04-27,FR - SHP - All Products - Smart,838
2021-04-27,FR - SHP - Couche - Smart,31
2021-04-27,FR - SHP MKP -  All Products,39
2021-04-27,FR - SHP MKP - AB - Top products,122
2021-04-27,FR - TXT - B - Marques,135
2021-04-27,FR - TXT - BN - Marque Greenweez,172
2021-04-27,FR - TXT - G - Générique Bio,59
2021-04-27,FR - TXT - GC - Génériques - Alimentation Bébé Bio,6
2021-04-27,FR - TXT - GC - Génériques - Beauté & Hygiène,7
2021-04-27,FR - TXT - GC - Génériques - Cuisine,23
2021-04-27,FR - TXT - GC - Génériques - Enfant,4
2021-04-27,FR - TXT - GC - Génériques - Entretien,60
2021-04-27,FR - TXT - GC - Génériques - Epicerie,30
2021-04-27,IA - COM - [ENG - ACQ] - Boost,62
2021-04-27,IA - COM - [PUR - ACQ],51
2021-04-27,IA - COM - [PUR - ACQ] - DABA,136
2021-04-27,IA - COM - [PUR - RT] - Clients Existants,66
2021-04-27,IA - COM - [PUR - RT] - DPA ex clients,91
2021-04-27,IA - COM - [PUR - RT] - Site & CRM,76
2021-04-27,IA - COM - [VID - ACQ],60
2021-04-27,criteo_audience_tv,12
2021-04-27,criteo_lower_funnel,35
2021-04-27,criteo_mid_funnel,19
2021-04-27,criteo_seg_occasionnels,19
2021-04-28,CH - SHP - All Products,11
2021-04-28,FR - DSA - Page Feed - Product,490
2021-04-28,FR - SHP - AB - Beaute & Hygiene - Smart,122
2021-04-28,FR - SHP - AB - Enfant,1
2021-04-28,FR - SHP - AB - Entretien,41
2021-04-28,FR - SHP - AB - Epicerie Salée,21
2021-04-28,FR - SHP - AB - Epicerie Sucrée,23
2021-04-28,FR - SHP - AB - Extérieur,0
2021-04-28,FR - SHP - AB - Maison - Smart,206
2021-04-28,FR - SHP - AB - Santé & Bien-être - Smart,47
2021-04-28,FR - SHP - AB - Top Marge - Smart,35
2021-04-28,FR - SHP - All Products,109
2021-04-28,FR - SHP - All Products - Smart,"1,057"
2021-04-28,FR - SHP - Couche - Smart,35
2021-04-28,FR - SHP MKP -  All Products,28
2021-04-28,FR - SHP MKP - AB - Top products,115
2021-04-28,FR - TXT - B - Marques,134
2021-04-28,FR - TXT - BN - Marque Greenweez,175
2021-04-28,FR - TXT - G - Générique Bio,62
2021-04-28,FR - TXT - GC - Génériques - Alimentation Bébé Bio,8
2021-04-28,FR - TXT - GC - Génériques - Beauté & Hygiène,8
2021-04-28,FR - TXT - GC - Génériques - Cuisine,32
2021-04-28,FR - TXT - GC - Génériques - Enfant,5
