date_date,paid_source,campaign_key,campaign_name,cost,impression,click
2021-07-05,Criteo,criteo_audience_tv,criteo_audience_tv,5.0,1477.0,6.0
2021-06-20,Criteo,criteo_audience_tv,criteo_audience_tv,8.0,2211.0,7.0
2021-06-26,Criteo,criteo_audience_tv,criteo_audience_tv,8.0,3173.0,12.0
2021-06-27,Criteo,criteo_audience_tv,criteo_audience_tv,9.0,3913.0,14.0
2021-06-25,Criteo,criteo_audience_tv,criteo_audience_tv,10.0,4373.0,14.0
2021-06-11,Criteo,criteo_audience_tv,criteo_audience_tv,11.0,5678.0,15.0
2021-06-23,Criteo,criteo_audience_tv,criteo_audience_tv,14.0,6817.0,16.0
2021-06-24,Criteo,criteo_audience_tv,criteo_audience_tv,12.0,5492.0,16.0
2021-06-21,Criteo,criteo_audience_tv,criteo_audience_tv,21.0,6828.0,18.0
2021-06-13,Criteo,criteo_audience_tv,criteo_audience_tv,19.0,8075.0,22.0
2021-06-29,Criteo,criteo_audience_tv,criteo_audience_tv,27.0,6752.0,22.0
2021-06-30,Criteo,criteo_audience_tv,criteo_audience_tv,38.0,7000.0,22.0
2021-06-01,Criteo,criteo_audience_tv,criteo_audience_tv,21.0,6322.0,22.0
2021-06-12,Criteo,criteo_audience_tv,criteo_audience_tv,12.0,5699.0,23.0
2021-06-10,Criteo,criteo_audience_tv,criteo_audience_tv,16.0,8879.0,23.0
2021-06-04,Criteo,criteo_audience_tv,criteo_audience_tv,11.0,6573.0,25.0
2021-06-07,Criteo,criteo_audience_tv,criteo_audience_tv,10.0,6541.0,25.0
2021-06-22,Criteo,criteo_audience_tv,criteo_audience_tv,17.0,7465.0,25.0
2021-06-06,Criteo,criteo_audience_tv,criteo_audience_tv,14.0,7925.0,27.0
2021-06-03,Criteo,criteo_audience_tv,criteo_audience_tv,18.0,8628.0,28.0
2021-06-08,Criteo,criteo_audience_tv,criteo_audience_tv,12.0,7860.0,28.0
2021-06-05,Criteo,criteo_audience_tv,criteo_audience_tv,10.0,5610.0,29.0
2021-06-28,Criteo,criteo_audience_tv,criteo_audience_tv,26.0,6831.0,29.0
2021-06-09,Criteo,criteo_audience_tv,criteo_audience_tv,17.0,10135.0,31.0
2021-06-02,Criteo,criteo_audience_tv,criteo_audience_tv,21.0,8447.0,32.0
2021-07-01,Criteo,criteo_audience_tv,criteo_audience_tv,42.0,9254.0,32.0
2021-06-14,Criteo,criteo_audience_tv,criteo_audience_tv,49.0,11426.0,34.0
2021-07-04,Criteo,criteo_audience_tv,criteo_audience_tv,38.0,11733.0,40.0
2021-06-16,Criteo,criteo_audience_tv,criteo_audience_tv,79.0,14213.0,42.0
2021-06-17,Criteo,criteo_audience_tv,criteo_audience_tv,79.0,14988.0,48.0
2021-07-02,Criteo,criteo_audience_tv,criteo_audience_tv,36.0,10106.0,37.0
2021-07-03,Criteo,criteo_audience_tv,criteo_audience_tv,35.0,10080.0,37.0
2021-06-15,Criteo,criteo_audience_tv,criteo_audience_tv,76.0,13936.0,45.0
2021-06-18,Criteo,criteo_audience_tv,criteo_audience_tv,74.0,15228.0,45.0
2021-06-19,Criteo,criteo_audience_tv,criteo_audience_tv,55.0,11906.0,53.0
2021-08-29,Criteo,criteo_lower_funnel,criteo_lower_funnel,0.0,3.0,0.0
2021-08-08,Criteo,criteo_lower_funnel,criteo_lower_funnel,0.0,0.0,0.0
2021-08-07,Criteo,criteo_lower_funnel,criteo_lower_funnel,0.0,0.0,0.0
2021-08-05,Criteo,criteo_lower_funnel,criteo_lower_funnel,0.0,7.0,0.0
2021-08-06,Criteo,criteo_lower_funnel,criteo_lower_funnel,0.0,0.0,0.0
2021-09-01,Criteo,criteo_lower_funnel,criteo_lower_funnel,8.0,8783.0,24.0
2021-09-03,Criteo,criteo_lower_funnel,criteo_lower_funnel,12.0,12073.0,29.0
2021-09-02,Criteo,criteo_lower_funnel,criteo_lower_funnel,10.0,9830.0,32.0
2021-08-30,Criteo,criteo_lower_funnel,criteo_lower_funnel,23.0,17358.0,36.0
2021-07-10,Criteo,criteo_lower_funnel,criteo_lower_funnel,29.0,19714.0,58.0
2021-07-11,Criteo,criteo_lower_funnel,criteo_lower_funnel,30.0,18722.0,62.0
2021-06-19,Criteo,criteo_lower_funnel,criteo_lower_funnel,28.0,23880.0,68.0
2021-06-16,Criteo,criteo_lower_funnel,criteo_lower_funnel,42.0,35189.0,72.0
2021-06-15,Criteo,criteo_lower_funnel,criteo_lower_funnel,48.0,35797.0,80.0
2021-07-09,Criteo,criteo_lower_funnel,criteo_lower_funnel,47.0,31558.0,80.0
2021-06-21,Criteo,criteo_lower_funnel,criteo_lower_funnel,50.0,40406.0,88.0
2021-06-22,Criteo,criteo_lower_funnel,criteo_lower_funnel,51.0,41252.0,88.0
2021-06-11,Criteo,criteo_lower_funnel,criteo_lower_funnel,65.0,43836.0,92.0
2021-06-23,Criteo,criteo_lower_funnel,criteo_lower_funnel,69.0,49343.0,108.0
2021-06-06,Criteo,criteo_lower_funnel,criteo_lower_funnel,51.0,45723.0,112.0
2021-07-07,Criteo,criteo_lower_funnel,criteo_lower_funnel,81.0,51213.0,116.0
2021-06-02,Criteo,criteo_lower_funnel,criteo_lower_funnel,54.0,48204.0,116.0
2021-07-25,Criteo,criteo_lower_funnel,criteo_lower_funnel,46.0,38446.0,136.0
2021-06-09,Criteo,criteo_lower_funnel,criteo_lower_funnel,89.0,63659.0,144.0
2021-08-20,Criteo,criteo_lower_funnel,criteo_lower_funnel,88.0,73047.0,176.0
2021-09-15,Criteo,criteo_lower_funnel,criteo_lower_funnel,90.0,68915.0,176.0
2021-09-30,Criteo,criteo_lower_funnel,criteo_lower_funnel,109.0,76184.0,192.0
2021-07-13,Criteo,criteo_lower_funnel,criteo_lower_funnel,124.0,60809.0,208.0
2021-09-09,Criteo,criteo_lower_funnel,criteo_lower_funnel,134.0,89724.0,224.0
2021-08-24,Criteo,criteo_lower_funnel,criteo_lower_funnel,143.0,106754.0,240.0
2021-07-17,Criteo,criteo_lower_funnel,criteo_lower_funnel,89.0,80505.0,288.0
2021-08-04,Criteo,criteo_lower_funnel,criteo_lower_funnel,173.0,108033.0,320.0
2021-09-18,Criteo,criteo_lower_funnel,criteo_lower_funnel,78.0,56674.0,153.0
2021-08-17,Criteo,criteo_lower_funnel,criteo_lower_funnel,61.0,58143.0,153.0
2021-09-22,Criteo,criteo_lower_funnel,criteo_lower_funnel,129.0,94677.0,225.0
2021-09-28,Criteo,criteo_lower_funnel,criteo_lower_funnel,123.0,90850.0,225.0
2021-09-07,Criteo,criteo_lower_funnel,criteo_lower_funnel,122.0,87708.0,225.0
2021-07-16,Criteo,criteo_lower_funnel,criteo_lower_funnel,100.0,100497.0,306.0
2021-07-31,Criteo,criteo_lower_funnel,criteo_lower_funnel,269.0,151108.0,498.0
2021-07-14,Criteo,criteo_lower_funnel,criteo_lower_funnel,280.0,128663.0,467.0
2021-08-03,Criteo,criteo_lower_funnel,criteo_lower_funnel,594.0,387926.0,1100.0
2021-07-12,Criteo,criteo_lower_funnel,criteo_lower_funnel,35.0,24611.0,69.0
2021-06-17,Criteo,criteo_lower_funnel,criteo_lower_funnel,38.0,31583.0,69.0
2021-06-01,Criteo,criteo_lower_funnel,criteo_lower_funnel,47.0,40953.0,77.0
2021-06-14,Criteo,criteo_lower_funnel,criteo_lower_funnel,58.0,42606.0,81.0
2021-07-24,Criteo,criteo_lower_funnel,criteo_lower_funnel,32.0,25616.0,93.0
